Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),skills_normalized,skills_count,experience_level,experience_years,experience_level_numeric,job_role_normalized,job_category,education_normalized,education_level,decision_binary,skill_c++,skill_cybersecurity,skill_deep learning,skill_ethical hacking,skill_java,skill_linux,skill_machine learning,skill_natural language processing,skill_networking,skill_python,skill_pytorch,skill_react.js,skill_sql,skill_tensorflow
404,Gregg Barber,"Python, Machine Learning, Deep Learning",0,M.Tech,Deep Learning Specialization,Data Scientist,Reject,114745,6,55,"['python', 'machine learning', 'deep learning']",3,fresher,0,0,data scientist,data_science,M.TECH,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
410,Raymond Perez,"Python, SQL",0,PhD,Deep Learning Specialization,Data Scientist,Hire,118756,9,65,"['python', 'sql']",2,fresher,0,0,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
411,Jeffrey Cannon,"Deep Learning, SQL",5,MBA,Google ML,Data Scientist,Hire,101471,0,70,"['deep learning', 'sql']",2,mid-level,5,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
417,Amanda Burke,"Deep Learning, SQL, Machine Learning, Python",1,MBA,AWS Certified,Data Scientist,Reject,86355,4,60,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,1,0,data scientist,data_science,MBA,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
418,James Bell,"Deep Learning, Machine Learning, Python, SQL",5,B.Tech,,Data Scientist,Hire,112155,0,70,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,5,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
419,Valerie Clark,"SQL, Machine Learning, Python, Deep Learning",2,MBA,AWS Certified,Data Scientist,Hire,58438,6,80,"['python', 'machine learning', 'deep learning', 'sql']",4,junior,2,1,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
422,Stephen Mason,"Python, Deep Learning",2,B.Tech,AWS Certified,Data Scientist,Hire,83979,5,65,"['python', 'deep learning']",2,junior,2,1,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
430,Karen Wright,"SQL, Python, Machine Learning",10,PhD,AWS Certified,Data Scientist,Hire,55716,0,100,"['python', 'machine learning', 'sql']",3,fresher,10,0,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
436,Maria Manning,"Python, Deep Learning, SQL",7,M.Tech,Deep Learning Specialization,Data Scientist,Hire,104836,5,100,"['python', 'deep learning', 'sql']",3,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
438,George Clark,"Python, Deep Learning, Machine Learning, SQL",3,PhD,Google ML,Data Scientist,Hire,77893,10,100,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
441,Zoe King,"Deep Learning, Python, Machine Learning",9,MBA,Google ML,Data Scientist,Hire,105724,10,100,"['python', 'machine learning', 'deep learning']",3,senior,9,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
443,Jason Cummings,"Machine Learning, SQL, Deep Learning",7,MBA,Google ML,Data Scientist,Hire,79303,6,100,"['machine learning', 'deep learning', 'sql']",3,senior,7,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
448,Amber Parker,"Machine Learning, Python",8,B.Sc,,Data Scientist,Hire,40162,7,100,"['python', 'machine learning']",2,senior,8,3,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
452,William Parker V,"Python, Machine Learning, Deep Learning",8,B.Sc,Deep Learning Specialization,Data Scientist,Hire,100425,0,100,"['python', 'machine learning', 'deep learning']",3,senior,8,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
472,Claire Harris,"SQL, Deep Learning, Machine Learning, Python",1,PhD,,Data Scientist,Reject,84161,6,60,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,1,0,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
474,Mary Taylor,"SQL, Machine Learning, Deep Learning",9,B.Tech,,Data Scientist,Hire,114686,0,100,"['machine learning', 'deep learning', 'sql']",3,senior,9,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
475,Morgan Bennett,"Machine Learning, SQL, Python, Deep Learning",2,MBA,Google ML,Data Scientist,Hire,108247,6,80,"['python', 'machine learning', 'deep learning', 'sql']",4,junior,2,1,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
476,Christina Oneal,"Python, Machine Learning",10,MBA,Google ML,Data Scientist,Hire,89482,5,100,"['python', 'machine learning']",2,fresher,10,0,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
477,Carrie Wright,"Deep Learning, Machine Learning, SQL",1,B.Tech,,Data Scientist,Reject,58515,6,55,"['machine learning', 'deep learning', 'sql']",3,fresher,1,0,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
478,Beth Harper,"SQL, Python",8,MBA,Deep Learning Specialization,Data Scientist,Hire,75286,10,100,"['python', 'sql']",2,senior,8,3,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
480,Daniel Montgomery,"SQL, Machine Learning",1,B.Sc,Deep Learning Specialization,Data Scientist,Reject,104811,1,35,"['machine learning', 'sql']",2,fresher,1,0,data scientist,data_science,B.SC,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
481,Andrew Moore,"Machine Learning, Python, SQL",0,MBA,Google ML,Data Scientist,Reject,116814,5,50,"['python', 'machine learning', 'sql']",3,fresher,0,0,data scientist,data_science,MBA,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
490,Deborah Ramirez,"SQL, Machine Learning, Deep Learning, Python",3,PhD,,Data Scientist,Hire,104405,9,95,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
493,Brian Dodson,"Deep Learning, Machine Learning, SQL",2,PhD,Deep Learning Specialization,Data Scientist,Hire,106032,10,95,"['machine learning', 'deep learning', 'sql']",3,junior,2,1,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
494,Paula Fletcher,"Machine Learning, Python, SQL",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,116481,8,100,"['python', 'machine learning', 'sql']",3,senior,6,3,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
496,Regina English,"Machine Learning, Deep Learning, Python",3,B.Sc,AWS Certified,Data Scientist,Hire,79930,9,100,"['python', 'machine learning', 'deep learning']",3,mid-level,3,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
503,Eric Pena,"SQL, Deep Learning, Python, Machine Learning",7,B.Tech,,Data Scientist,Hire,54552,2,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
508,Eric Bush,"Machine Learning, Python",5,B.Tech,Google ML,Data Scientist,Hire,91581,4,90,"['python', 'machine learning']",2,mid-level,5,2,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
524,Glenn Kelley,"Machine Learning, Deep Learning, SQL",0,B.Sc,AWS Certified,Data Scientist,Reject,63564,6,55,"['machine learning', 'deep learning', 'sql']",3,fresher,0,0,data scientist,data_science,B.SC,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
529,Kyle Johnson,"SQL, Machine Learning, Deep Learning, Python",6,M.Tech,Deep Learning Specialization,Data Scientist,Hire,117621,5,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
531,Crystal Parker,"Deep Learning, Machine Learning, SQL",5,M.Tech,,Data Scientist,Hire,79635,9,100,"['machine learning', 'deep learning', 'sql']",3,mid-level,5,2,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
532,Eddie Hutchinson,"Python, Machine Learning",7,B.Sc,AWS Certified,Data Scientist,Hire,55994,2,100,"['python', 'machine learning']",2,senior,7,3,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
534,Peter Mcmahon,"Python, Deep Learning, SQL, Machine Learning",5,MBA,Google ML,Data Scientist,Hire,69257,0,80,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,5,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
542,Angie Roberts,"Deep Learning, Python, Machine Learning",6,B.Tech,Google ML,Data Scientist,Hire,89840,2,95,"['python', 'machine learning', 'deep learning']",3,senior,6,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
545,Jeffrey Smith,"Machine Learning, Deep Learning",7,B.Tech,AWS Certified,Data Scientist,Hire,43930,8,100,"['machine learning', 'deep learning']",2,senior,7,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
548,Rhonda Mendoza,"Machine Learning, Deep Learning, SQL",7,M.Tech,Deep Learning Specialization,Data Scientist,Hire,78218,10,100,"['machine learning', 'deep learning', 'sql']",3,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
551,Rebecca Kirby,"Python, Deep Learning, Machine Learning, SQL",9,B.Tech,Google ML,Data Scientist,Hire,64063,9,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,9,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
555,Frank Hale,"Machine Learning, Python, Deep Learning, SQL",1,B.Sc,Google ML,Data Scientist,Reject,55166,4,60,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,1,0,data scientist,data_science,B.SC,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
558,Jessica Campbell,"Machine Learning, Deep Learning, Python",7,B.Tech,Deep Learning Specialization,Data Scientist,Hire,99741,0,95,"['python', 'machine learning', 'deep learning']",3,senior,7,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
566,Kaitlin Roman,"SQL, Deep Learning",5,B.Sc,Google ML,Data Scientist,Hire,55964,5,95,"['deep learning', 'sql']",2,mid-level,5,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
572,Steven Wagner,"Machine Learning, Python, Deep Learning",7,B.Tech,,Data Scientist,Hire,47698,8,100,"['python', 'machine learning', 'deep learning']",3,senior,7,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
576,James Johnson,"Python, Machine Learning",5,B.Sc,,Data Scientist,Hire,65003,1,65,"['python', 'machine learning']",2,mid-level,5,2,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
580,John Wilson,"Deep Learning, SQL",1,B.Tech,AWS Certified,Data Scientist,Reject,50848,4,50,"['deep learning', 'sql']",2,fresher,1,0,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
581,Maria Torres,"Python, Machine Learning, SQL",0,B.Tech,AWS Certified,Data Scientist,Reject,71169,4,45,"['python', 'machine learning', 'sql']",3,fresher,0,0,data scientist,data_science,B.TECH,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
587,Gary Glenn,"Python, SQL, Machine Learning",9,MBA,Deep Learning Specialization,Data Scientist,Hire,112067,2,100,"['python', 'machine learning', 'sql']",3,senior,9,3,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
592,Peter Thomas,"Machine Learning, Python, SQL, Deep Learning",9,M.Tech,,Data Scientist,Hire,74018,10,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,9,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
593,Kathryn Santos,"Deep Learning, SQL, Machine Learning, Python",3,PhD,Google ML,Data Scientist,Hire,75861,1,65,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
597,Samantha Smith,"Python, Machine Learning",8,B.Tech,Deep Learning Specialization,Data Scientist,Hire,95958,2,100,"['python', 'machine learning']",2,senior,8,3,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
598,Jessica Stewart,"Machine Learning, Python, Deep Learning",3,M.Tech,,Data Scientist,Hire,81656,7,80,"['python', 'machine learning', 'deep learning']",3,mid-level,3,2,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
605,Sara Jackson,"Python, Deep Learning, Machine Learning",5,M.Tech,,Data Scientist,Hire,94342,10,100,"['python', 'machine learning', 'deep learning']",3,mid-level,5,2,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
620,Mr. Bryan Hernandez,"Deep Learning, SQL, Machine Learning",6,MBA,Deep Learning Specialization,Data Scientist,Hire,79795,8,100,"['machine learning', 'deep learning', 'sql']",3,senior,6,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
626,Erin Davis,"Python, Deep Learning, SQL",4,MBA,AWS Certified,Data Scientist,Hire,95919,6,95,"['python', 'deep learning', 'sql']",3,mid-level,4,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
629,Jeffrey Johnson,"SQL, Deep Learning",3,B.Tech,AWS Certified,Data Scientist,Hire,99679,5,75,"['deep learning', 'sql']",2,mid-level,3,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
640,Mr. Rick Gonzalez,"SQL, Machine Learning",5,B.Sc,Deep Learning Specialization,Data Scientist,Hire,42998,6,100,"['machine learning', 'sql']",2,mid-level,5,2,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
649,Emily Young,"Machine Learning, Python",3,B.Tech,Deep Learning Specialization,Data Scientist,Reject,79722,2,60,"['python', 'machine learning']",2,mid-level,3,2,data scientist,data_science,B.TECH,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,Craig Howard,"Deep Learning, Machine Learning, Python, SQL",10,PhD,,Data Scientist,Hire,116205,7,100,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,10,0,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
663,Gregory Alvarez,"Deep Learning, Python, SQL, Machine Learning",0,PhD,,Data Scientist,Reject,95742,2,30,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,0,0,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
670,Sara Brewer,"Deep Learning, Python, SQL",2,PhD,Deep Learning Specialization,Data Scientist,Reject,70971,3,60,"['python', 'deep learning', 'sql']",3,junior,2,1,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
675,Alexandra Williams,"SQL, Python",10,PhD,AWS Certified,Data Scientist,Hire,64417,7,100,"['python', 'sql']",2,fresher,10,0,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
677,David Bradley,"SQL, Machine Learning, Deep Learning",4,B.Sc,,Data Scientist,Reject,75186,1,60,"['machine learning', 'deep learning', 'sql']",3,mid-level,4,2,data scientist,data_science,B.SC,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
680,Joseph Jackson,"Machine Learning, Python, Deep Learning, SQL",8,B.Sc,AWS Certified,Data Scientist,Hire,57448,0,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,8,3,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
697,Jessica Griffin,"Machine Learning, Python, Deep Learning",2,M.Tech,Google ML,Data Scientist,Reject,56433,2,55,"['python', 'machine learning', 'deep learning']",3,junior,2,1,data scientist,data_science,M.TECH,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
708,Melissa Deleon,"Machine Learning, Python, SQL",2,PhD,AWS Certified,Data Scientist,Hire,43703,5,70,"['python', 'machine learning', 'sql']",3,junior,2,1,data scientist,data_science,PHD,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
719,Jason Elliott,"SQL, Machine Learning",4,MBA,Google ML,Data Scientist,Hire,42621,5,85,"['machine learning', 'sql']",2,mid-level,4,2,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
721,Jessica Woods,"SQL, Deep Learning",4,PhD,,Data Scientist,Hire,97719,8,90,"['deep learning', 'sql']",2,mid-level,4,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
723,Jennifer Moran,"Python, Machine Learning",8,B.Tech,AWS Certified,Data Scientist,Hire,59833,2,100,"['python', 'machine learning']",2,senior,8,3,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
726,Nicholas Stephens,"Python, Deep Learning, Machine Learning",8,B.Tech,Deep Learning Specialization,Data Scientist,Hire,110499,9,100,"['python', 'machine learning', 'deep learning']",3,senior,8,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
727,Ryan Mason,"Machine Learning, Python, SQL",10,B.Sc,,Data Scientist,Hire,84036,5,100,"['python', 'machine learning', 'sql']",3,fresher,10,0,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
728,Jennifer Morgan MD,"SQL, Machine Learning, Deep Learning",3,PhD,,Data Scientist,Reject,91090,2,55,"['machine learning', 'deep learning', 'sql']",3,mid-level,3,2,data scientist,data_science,PHD,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
733,Vicki Murphy,"SQL, Machine Learning, Deep Learning, Python",5,PhD,AWS Certified,Data Scientist,Hire,91828,10,100,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,5,2,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
740,Amanda Shea,"Deep Learning, SQL, Machine Learning",6,PhD,,Data Scientist,Hire,79100,2,85,"['machine learning', 'deep learning', 'sql']",3,senior,6,3,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
744,Steve Smith,"Deep Learning, SQL, Python, Machine Learning",5,M.Tech,AWS Certified,Data Scientist,Hire,97148,1,85,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,5,2,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
752,Jacob Brown,"Deep Learning, Python, SQL",4,B.Tech,,Data Scientist,Hire,90584,3,70,"['python', 'deep learning', 'sql']",3,mid-level,4,2,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
754,Kevin Carlson,"Machine Learning, Python, Deep Learning",0,B.Tech,Deep Learning Specialization,Data Scientist,Reject,91454,1,30,"['python', 'machine learning', 'deep learning']",3,fresher,0,0,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
760,Janice Mann,"Deep Learning, SQL",1,MBA,Google ML,Data Scientist,Reject,71365,6,60,"['deep learning', 'sql']",2,fresher,1,0,data scientist,data_science,MBA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
762,Shane Thomas,"Machine Learning, Deep Learning, SQL",6,M.Tech,,Data Scientist,Hire,41610,7,100,"['machine learning', 'deep learning', 'sql']",3,senior,6,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
764,Thomas Moore,"SQL, Deep Learning",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,116832,1,85,"['deep learning', 'sql']",2,senior,6,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
765,Carrie Vazquez,"SQL, Deep Learning, Python",0,B.Tech,Google ML,Data Scientist,Reject,93534,5,50,"['python', 'deep learning', 'sql']",3,fresher,0,0,data scientist,data_science,B.TECH,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
769,Robin Bradford,"Python, Deep Learning, SQL, Machine Learning",9,MBA,,Data Scientist,Hire,93197,0,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,9,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
770,Danielle York,"SQL, Python",8,MBA,AWS Certified,Data Scientist,Hire,104379,6,100,"['python', 'sql']",2,senior,8,3,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
773,Trevor Sampson,"SQL, Machine Learning",1,PhD,Deep Learning Specialization,Data Scientist,Reject,95743,4,50,"['machine learning', 'sql']",2,fresher,1,0,data scientist,data_science,PHD,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
775,Amy White,"Machine Learning, Deep Learning, Python, SQL",4,B.Sc,,Data Scientist,Hire,51928,8,100,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,4,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
777,Traci Austin,"Python, SQL, Deep Learning, Machine Learning",10,M.Tech,Deep Learning Specialization,Data Scientist,Hire,110158,8,100,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,10,0,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
779,Matthew Smith,"Deep Learning, Machine Learning, Python",10,B.Tech,,Data Scientist,Hire,58090,4,100,"['python', 'machine learning', 'deep learning']",3,fresher,10,0,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
782,Dennis Hunt,"Python, SQL",0,B.Tech,Google ML,Data Scientist,Hire,76195,10,70,"['python', 'sql']",2,fresher,0,0,data scientist,data_science,B.TECH,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
787,Amy Campbell,"Python, Deep Learning",9,B.Tech,AWS Certified,Data Scientist,Hire,108567,1,100,"['python', 'deep learning']",2,senior,9,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
792,Kendra Delacruz,"Deep Learning, Machine Learning, SQL, Python",1,PhD,,Data Scientist,Hire,108185,8,70,"['python', 'machine learning', 'deep learning', 'sql']",4,fresher,1,0,data scientist,data_science,PHD,4,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
793,Tom Bennett,"SQL, Deep Learning, Python, Machine Learning",6,MBA,Google ML,Data Scientist,Hire,107075,8,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
794,Jennifer Hess,"SQL, Deep Learning, Python, Machine Learning",7,M.Tech,,Data Scientist,Hire,71964,7,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
800,James Allen,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459,0,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,7,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
803,Maria Bell,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812,5,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,8,3,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
807,Lori Oliver,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965,2,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,8,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
808,Nathan Miller,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058,1,100,"['python', 'machine learning', 'deep learning']",3,senior,9,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
809,Mary Hodge,"SQL, Machine Learning, Python, Deep Learning",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,77388,4,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
811,Lisa Martin,"Deep Learning, SQL, Machine Learning, Python",3,B.Sc,AWS Certified,Data Scientist,Hire,89915,9,100,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,3,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
812,Brittany Knight,"Deep Learning, Python, SQL",2,B.Sc,Deep Learning Specialization,Data Scientist,Reject,99578,0,45,"['python', 'deep learning', 'sql']",3,junior,2,1,data scientist,data_science,B.SC,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
813,James Williams,"SQL, Python, Machine Learning, Deep Learning",6,M.Tech,Deep Learning Specialization,Data Scientist,Hire,112595,7,100,"['python', 'machine learning', 'deep learning', 'sql']",4,senior,6,3,data scientist,data_science,M.TECH,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
819,Misty Bailey,"SQL, Machine Learning, Python, Deep Learning",4,B.Sc,Deep Learning Specialization,Data Scientist,Hire,73783,3,85,"['python', 'machine learning', 'deep learning', 'sql']",4,mid-level,4,2,data scientist,data_science,B.SC,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
823,Patrick Hayes,"SQL, Machine Learning",9,B.Sc,Google ML,Data Scientist,Hire,54846,8,100,"['machine learning', 'sql']",2,senior,9,3,data scientist,data_science,B.SC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
834,Omar Hill,"Python, SQL, Machine Learning",3,MBA,Deep Learning Specialization,Data Scientist,Hire,59564,2,65,"['python', 'machine learning', 'sql']",3,mid-level,3,2,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
837,Kelly Jones,"Deep Learning, Python",9,B.Tech,Google ML,Data Scientist,Hire,91723,8,100,"['python', 'deep learning']",2,senior,9,3,data scientist,data_science,B.TECH,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
840,Rebecca Walker,"Machine Learning, Python, SQL",2,MBA,Deep Learning Specialization,Data Scientist,Hire,84205,4,65,"['python', 'machine learning', 'sql']",3,junior,2,1,data scientist,data_science,MBA,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
843,Jasmine Duffy,"Python, SQL, Deep Learning",3,MBA,AWS Certified,Data Scientist,Hire,55341,10,100,"['python', 'deep learning', 'sql']",3,mid-level,3,2,data scientist,data_science,MBA,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
